lang,is_retweeted,full_text,created_at,hashtags,location,id,user
en,False,Here&amp;#8217;s how PM Narendra Modi transforming India https://t.co/6Y2kzUaUN2 via @FinancialXpress,Sat Mar 02 08:24:57 +0000 2019,,India,1101760290784391170,107659959
en,False,RT @QasimIshfaqktk: Ladies &amp; Gentlemen! Imran Khan is going to make another brilliant record in the World History. He has finished the Poli…,Sat Mar 02 08:24:53 +0000 2019,,In Heaven,1101760271540998144,2787618276
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 08:24:52 +0000 2019,Kotli,"Islamabad, Pakistan",1101760269330640897,1096308390744203264
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 08:24:52 +0000 2019,,"Sialkot, Pakistan",1101760269150236673,2263753416
en,False,"RT @ANI: Congress President Rahul Gandhi in Mumbai, earlier today: I challenge Narendra Modi ji to debate me on corruption. He doesn't acce…",Sat Mar 02 08:24:51 +0000 2019,,,1101760266302193664,1093073951893336064
en,False,"Welcoming the pilot, Prime Minister Narendra Modi said Varthaman was an inspiration for the country.

https://t.co/nM3zAeQznS",Sat Mar 02 08:24:51 +0000 2019,,World Wide Web,1101760264829992960,69506712
en,False,@Subytweets @geetv79 @ashoswai @bainjal @inquestioner @JhaSanjay @rohini_sgh @Shehla_Rashid @ShashiTharoor… https://t.co/cFv2MROrTV,Sat Mar 02 08:24:50 +0000 2019,,"Haryana, India",1101760262246461440,2999494464
en,False,"RT @NewsNationTV: Today Pakistan has been isolated internationally, nobody is ready to support it. This kind of diplomatic victory was brou…",Sat Mar 02 08:24:46 +0000 2019,,,1101760241987837953,1092411043459067904
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 08:24:42 +0000 2019,,somewhere,1101760225021960192,1181091672
en,False,@sagarikaghose @timesofindia Liberal Patriot with no lifelong Grudge against Narendra Modi......,Sat Mar 02 08:24:35 +0000 2019,,,1101760198664806400,911663598727860224
en,False,"RT @ScholarsInk: Just a reminder that India’s prime minister Narendra Modi was not allowed in the US, EU, or UK for years due to his partic…",Sat Mar 02 08:24:35 +0000 2019,,Lahore Pakistan,1101760197117313024,861880902
en,False,RT @PiyushGoyal: Many unique development and governance models deployed by the Govt led by PM @NarendraModi have had a positive impact on I…,Sat Mar 02 08:24:35 +0000 2019,,,1101760197004017668,1095185601123495936
en,False,"RT @Kaushal21megma1: The vision of PM Narendra Modi &amp; BJP President Amit Shah ji has
transformed India &amp; taken it to new heights of achieve…",Sat Mar 02 08:24:33 +0000 2019,,"Gwalior, India",1101760191345774592,1000448958676713472
en,False,@motivatedbeast Put Narendra Modi on the list as well,Sat Mar 02 08:24:33 +0000 2019,,"Islamabad, Pakistan",1101760190901293056,716623415592017921
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 08:24:28 +0000 2019,,islamabad,1101760168277221376,862618445006815233
en,False,"RT @davidfrawleyved: Strange how for sections of India's media Imran Khan is a hero for following diplomatic norms on pilot release, though…",Sat Mar 02 08:24:27 +0000 2019,,"West Bengal, India",1101760163478818816,845616101690105857
en,False,RT @TVMohandasPai: Here's how PM Narendra Modi transforming India - FE ⁦@narendramodi⁩ ⁦@PMOIndia⁩ ⁦@arunjaitley⁩ ⁦@rsprasad⁩ ⁦@PiyushGoyal…,Sat Mar 02 08:24:26 +0000 2019,,,1101760159196438528,1093069978775871488
en,False,RT @DrSaniaMaan: 35 States (Including UTs) should be proud that Narendra Modi doesn't belong to their state.,Sat Mar 02 08:24:26 +0000 2019,,,1101760159058223104,2942074554
en,False,"@divyaspandana r u Pakistani? Y u saying thanks to dogs?? 

Say jai narendra modi 
jai Indiana army

U wait and wat… https://t.co/8kXWFWm5qS",Sat Mar 02 08:24:23 +0000 2019,,,1101760147943088128,979561914652008448
en,False,"Narendra Modi ji MYogiAdityanath ji at our pandal in Kumbh 2019 .
We do production , audio visuals , branding &amp; venue construction .",Sat Mar 02 08:24:23 +0000 2019,,New Delhi,1101760147125342208,2298154520
en,False,"RT @squintneon: @rohini_sgh @narendramodi Wing Commander Abhinandan is coming back &amp; so is Narendra Modi 

You know what's not coming? - A…",Sat Mar 02 08:24:21 +0000 2019,,,1101760137436385280,886550160032923650
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 08:24:20 +0000 2019,,,1101760136773689344,58647652
en,False,"PM Narendra Modi says over 1.1 crore farmers have got Kisan scheme payout 
#BJPVijaySankalpBikeRally… https://t.co/vYOMwZEdAk",Sat Mar 02 08:24:20 +0000 2019,BJPVijaySankalpBikeRally,"Bikaner, India",1101760136685576192,100472536
en,False,"RT @HuffPostIndia: With his reckless “pre-emptive” airstrike on Balakot in Pakistan, Prime Minister Narendra Modi has inadvertently undone…",Sat Mar 02 08:24:20 +0000 2019,,"London, Dublin, Karachi, L.A, ",1101760135960166401,220861889
en,False,"@iampkt_BJP @anup_rathour First Netaji Bose
2 Sardar Patel and # Narendra Modi ! 
I said this in my speech on 21st… https://t.co/XZdc5tJATo",Sat Mar 02 08:24:20 +0000 2019,,New Delhi,1101760133992931328,250246659
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 08:24:13 +0000 2019,Kotli,,1101760105656303617,1100682309899038720
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/EZqkPjEpLt via @Change,Sat Mar 02 08:24:11 +0000 2019,,"Jeddah, K.S.A.",1101760098760839168,270350315
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 08:24:11 +0000 2019,,,1101760096659558400,100673430
en,False,"RT @AyeshaAgenda: He was once declared a terrorist by the US for being the driving force behind the Gujrat Riots, it’s time he meets his fa…",Sat Mar 02 08:24:09 +0000 2019,,"Sahiwal, Pakistan",1101760090355523584,109851399
en,False,Abhinandan has assumed new meaning: PM Narendra Modi https://t.co/0EwghrloXi https://t.co/0EwghrloXi,Sat Mar 02 08:24:08 +0000 2019,,"Trivandrum, India",1101760083782979584,869128531153965057
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 08:24:07 +0000 2019,,,1101760081539067904,1202843018
en,False,RT @ANI: #WATCH PM Narendra Modi during Shanti Swarup Bhatnagar Prize for Science and Technology ceremony at Vigyan Bhavan in Delhi. 'Pilot…,Sat Mar 02 08:24:07 +0000 2019,WATCH,,1101760079185948673,177441029
en,False,"#Ranchi Happening now
#RahulGandhi to address a mass rally of the united opposition today here.
BJP workers in thou… https://t.co/2cY4R8sEhF",Sat Mar 02 08:24:06 +0000 2019,Ranchi,Ranchi Jharkhand,1101760074756743168,26561200
en,False,"RT @timesofindia: PM @narendramodi to opposition parties: Don’t weaken our country for sake of politics 

Read: https://t.co/Mns4SYUx0U htt…",Sat Mar 02 08:24:03 +0000 2019,,,1101760063037833216,1093069978775871488
en,False,"RT @NewsNationTV: Today Pakistan has been isolated internationally, nobody is ready to support it. This kind of diplomatic victory was brou…",Sat Mar 02 08:23:59 +0000 2019,,mbnr,1101760045174411265,1093101383073628160
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 08:23:59 +0000 2019,,Net,1101760044754886656,3302465160
en,False,"Today Pakistan has been isolated internationally, nobody is ready to support it. This kind of diplomatic victory wa… https://t.co/qA5S1SEBG7",Sat Mar 02 08:23:56 +0000 2019,,"New Delhi, India",1101760033791057921,635301177
en,False,I support our PM Shri Narendra Modi's vision for India and look forward to him leading the country again in 2019. I… https://t.co/IXsO7aaXD7,Sat Mar 02 08:23:52 +0000 2019,,Karauli,1101760017533816832,907607536827736065
en,False,"RT @davidfrawleyved: Strange how for sections of India's media Imran Khan is a hero for following diplomatic norms on pilot release, though…",Sat Mar 02 08:23:51 +0000 2019,,"Toronto, Ontario",1101760013964587008,957492810
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 08:23:49 +0000 2019,,Mumbai,1101760005924106241,59447648
en,False,"RT @hassan_k82: 2365 signatures are still needed, we can help by signing this petition. 💪
https://t.co/lzJChzI5vU
please sign",Sat Mar 02 08:23:43 +0000 2019,,peshawar hayatabad,1101759980213022720,2338178362
en,False,"RT @Deepak1908D: Under Narendra Modi ji Govt. India has achieved a rare feat in growth &amp;development by being one of the fastest growing na…",Sat Mar 02 08:23:41 +0000 2019,,"ग्वालियर, भारत",1101759971287396352,1009506847898791936
en,False,"PM Narendra Modi says over 1.1 crore farmers have got Kisan scheme payout 
https://t.co/rGdCTZ8Rkr

via NaMo App https://t.co/qgZuKh3WdC",Sat Mar 02 08:23:41 +0000 2019,,India,1101759969110634496,107659959
en,False,"RT @ANI: BJP President Amit Shah at a rally in Umaria, Madhya Pradesh: Today Pakistan has been isolated internationally, nobody is ready to…",Sat Mar 02 08:23:39 +0000 2019,,"Ranchi, India",1101759963574071296,621116580
en,False,@narendra modi@amit shah#BJPVijaySankalpBikeRally https://t.co/SP2eYYmq6B,Sat Mar 02 08:23:38 +0000 2019,,,1101759958419427329,1094509389443158016
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 08:23:34 +0000 2019,,"Dubai, United Arab Emirates",1101759939800977410,817480771
en,False,"RT @IamAlok_Verma: Ceasefire Violations by Pakistan:

2009: 44
2011: 62
2012: 114
2015: 405
2017: 971
2018: 2936

@smritiirani says this is…",Sat Mar 02 08:23:32 +0000 2019,,india,1101759935409381376,2391248486
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 08:23:32 +0000 2019,,Taiwan,1101759934826336256,2697054224
en,False,"RT @ANI: BJP President Amit Shah at a rally in Umaria, Madhya Pradesh: Today Pakistan has been isolated internationally, nobody is ready to…",Sat Mar 02 08:23:32 +0000 2019,,Delhi India,1101759934079873024,863258909796032512
en,False,RT @TVMohandasPai: Here's how PM Narendra Modi transforming India - FE ⁦@narendramodi⁩ ⁦@PMOIndia⁩ ⁦@arunjaitley⁩ ⁦@rsprasad⁩ ⁦@PiyushGoyal…,Sat Mar 02 08:23:31 +0000 2019,,,1101759928136540160,2359002535
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 08:23:30 +0000 2019,,"Mumbai, India",1101759923287842816,14522055
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 08:23:29 +0000 2019,,"New Delhi, India",1101759922830745600,1086245145773830145
en,False,RT @Ibn_e_Afsar: Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/KdM3dKWFE6 via @Chan…,Sat Mar 02 08:23:26 +0000 2019,,"Gujrat, Pakistan",1101759906754035713,1055557952315293696
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/647FMtqtaF via @Change,Sat Mar 02 08:23:23 +0000 2019,,Azad Kashmir,1101759896360493056,3254177360
en,False,"@ReshmiDG @Itsanya2011 Shri Narendra Modi is my PM.... pl put up his certificate

Thanks in advance.",Sat Mar 02 08:23:20 +0000 2019,,Mumbai,1101759883248984064,1000613359648063489
en,False,RT @davidfrawleyved: Why do the leaders of the opposition who hurl wild allegations and promote conspiracy theories against Narendra Modi w…,Sat Mar 02 08:23:20 +0000 2019,,,1101759881365745664,2527403395
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 08:23:15 +0000 2019,,,1101759864177594368,1568216142
en,False,"RT @hassan_k82: 2365 signatures are still needed, we can help by signing this petition. 💪
https://t.co/lzJChzI5vU
please sign",Sat Mar 02 08:23:14 +0000 2019,,Naya Pakistan,1101759857496125441,712136953400070144
en,False,"Meaning of ‘Abhinandan’ will now change, says Modi the day after pilot’s return https://t.co/sUWz0L7Qgq",Sat Mar 02 08:23:09 +0000 2019,,Jaipur,1101759835870236672,145232596
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 08:23:01 +0000 2019,,"New Delhi, India",1101759804736000002,961458460264054784
en,False,RT @PiyushGoyal: Many unique development and governance models deployed by the Govt led by PM @NarendraModi have had a positive impact on I…,Sat Mar 02 08:22:51 +0000 2019,,"Mumbai, India",1101759760431341568,996152222705766401
en,False,India should be doing better with the avowedly pro-business government of Narendra Modi wrapping up a five-year ter… https://t.co/BJ7AYhAWbA,Sat Mar 02 08:22:50 +0000 2019,,"New Delhi, India",1101759755859750912,865610449164750849
en,False,RT @souravkumarsaw3: Narendra modi ji is one of the best leader in India we all need bjp in bengal,Sat Mar 02 08:22:43 +0000 2019,,,1101759727522836480,1101698514369671168
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 08:22:42 +0000 2019,,,1101759725413195777,772370769149988865
en,False,RT @AditiChopra007: Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/i1rsyaWwvR via @C…,Sat Mar 02 08:22:42 +0000 2019,,"Lahore, Pakistan",1101759723609776128,161559753
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/kp1lHHwX4o via @Change,Sat Mar 02 08:22:38 +0000 2019,,"Lahore, Pakistan",1101759708032102400,223464020
en,False,"RT @ANI: BJP President Amit Shah at a rally in Umaria, Madhya Pradesh: Today Pakistan has been isolated internationally, nobody is ready to…",Sat Mar 02 08:22:36 +0000 2019,,Mumbai,1101759697428701185,113829347
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 08:22:32 +0000 2019,Kotli,,1101759679997378560,502979575
en,False,RT @TVMohandasPai: Here's how PM Narendra Modi transforming India - FE ⁦@narendramodi⁩ ⁦@PMOIndia⁩ ⁦@arunjaitley⁩ ⁦@rsprasad⁩ ⁦@PiyushGoyal…,Sat Mar 02 08:22:27 +0000 2019,,"Bengaluru, India",1101759659092791297,871368501146943489
en,False,"RT @NewsNationTV: Today Pakistan has been isolated internationally, nobody is ready to support it. This kind of diplomatic victory was brou…",Sat Mar 02 08:22:27 +0000 2019,,mbnr,1101759659038461952,1093380999570968576
en,False,"@AmitShah Right sirji it's just becoz of BJP Narendra Modi,  Amit shah,  Arun jaitley and courageous leader to give… https://t.co/92iKRKSy9K",Sat Mar 02 08:22:25 +0000 2019,,,1101759650829987842,1101533158892158976
